,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
4513,8665,21.6,2023-12-31 23:35:28 UTC,-53.40850715343416,-20.380984102768835,-37.69808554779918,-15.090296920087347,4
2426,8666,54.66,2024-06-05 23:35:28 UTC,-72.05243063952369,5.045502764479949,-72.30340913322064,1.3790500362087244,3
4739,8667,19.81,2024-04-11 23:35:28 UTC,-73.51291418941325,4.804440086887475,-71.55529525807682,-2.89692561231751,4
8228,8668,13.83,2024-02-19 23:35:28 UTC,-41.90112988753097,-30.144397386683654,-36.44634905682118,-18.613151285794608,1
2050,8669,88.53,2023-07-14 23:35:28 UTC,-55.631154624969156,-3.3305551806689984,-50.88645056940408,-11.05667075977522,3
1907,8670,17.91,2023-07-28 23:35:28 UTC,-69.08414823707102,-3.7115476044647764,-72.39753307521482,-4.156308946326135,4
8120,8671,35.57,2023-10-20 23:35:28 UTC,-54.955951519050174,-31.05509425362682,-54.04093905681289,-31.716044652806165,3
2499,8672,11.57,2023-09-18 23:35:28 UTC,-52.678223691716916,-11.654797129574902,-69.12467300934826,-13.43813906316019,2
3126,8673,22.92,2023-11-11 23:35:28 UTC,-59.290608036248635,-8.224854504823675,-63.968645511733314,-24.47996425728367,1
1820,8674,18.52,2024-01-05 23:35:28 UTC,-35.29425943310403,-16.070911356922583,-46.79633171979489,-27.445397635037388,2
9233,8675,76.96,2024-05-20 23:35:28 UTC,-62.99796567250961,-10.307507617671881,-66.21209806207334,-26.62498353781168,3
8895,8676,83.39,2023-07-13 23:35:28 UTC,-53.923658296979525,3.6085906452047993,-43.46791774561078,-9.674986890853425,4
1357,8677,37.17,2023-07-07 23:35:28 UTC,-53.99327452374739,-30.294544378274637,-70.74151829069802,-25.059850906711148,4
4565,8678,19.42,2024-06-08 23:35:28 UTC,-39.54241275620407,-24.676122575386565,-43.56913783928934,-8.256224387142836,1
9654,8679,52.29,2023-07-12 23:35:28 UTC,-61.81775061867364,-8.697023190253958,-62.573887021122246,1.400339192794533,3
8313,8680,89.08,2024-05-19 23:35:28 UTC,-50.67514497446535,-5.47867317650536,-57.05585235041487,-18.89641040691533,2
3661,8681,74.94,2024-01-09 23:35:28 UTC,-60.05292805250963,4.38147750936475,-67.24828004301712,3.173714023442926,2
1503,8682,86.87,2023-07-17 23:35:28 UTC,-67.60440366420788,-12.491277986388607,-61.72820305744413,1.0943910967948582,3
1320,8683,58.1,2024-04-07 23:35:28 UTC,-47.06872937752178,-25.96749649031697,-56.05734905910005,-26.934620215686,4
5522,8684,58.53,2023-07-08 23:35:28 UTC,-72.43248052333199,-12.961529594567342,-63.60119706762883,-26.86613277804724,1
8088,8685,24.39,2024-01-05 23:35:28 UTC,-46.36763257553804,-31.352737072035726,-36.95385393981315,-32.11174661922579,4
5777,8686,79.43,2024-04-06 23:35:28 UTC,-42.338215935964264,-29.074794504888636,-59.57091403127204,-30.49160788943232,4
1286,8687,63.1,2023-10-13 23:35:28 UTC,-52.98585512675602,2.7404211951581416,-64.01026405764394,-6.171344269417222,4
7430,8688,42.6,2024-01-19 23:35:28 UTC,-66.63748998147351,-33.675186320245906,-49.95077977822187,-28.014830834436463,1
2958,8689,34.15,2024-04-29 23:35:28 UTC,-70.85526650470504,-33.497852417216876,-72.656958586179,-19.290595526574414,3
4395,8690,35.73,2023-08-15 23:35:28 UTC,-46.1812612765838,-7.183987640371882,-60.09273034427491,2.6148108343055867,4
3728,8691,44.63,2024-06-26 23:35:28 UTC,-40.18159329689797,0.5553563540412227,-45.681525250259426,-2.1711173226286817,4
5774,8692,75.32,2024-03-08 23:35:28 UTC,-44.124187569823995,-1.0777544884037624,-53.32797748633021,5.059019316103878,2
5981,8693,55.75,2023-08-24 23:35:28 UTC,-38.754773656757926,-14.26872548157153,-51.94975283134413,-13.311570430098389,3
8723,8694,31.26,2024-04-23 23:35:28 UTC,-71.19832578142206,-5.232931116738364,-64.04928071439355,-3.5845755232280077,4
9252,8695,50.35,2024-02-24 23:35:28 UTC,-58.61012293933687,-32.99188116397363,-42.798403793341976,-29.243760600807416,1
7057,8696,64.89,2024-01-10 23:35:28 UTC,-65.47295733217992,-33.67525847103555,-54.97098606125962,-31.860870633651423,1
9996,8697,44.3,2024-06-16 23:35:28 UTC,-42.241288817783314,-12.335724055706635,-37.40432233104239,-24.943492317345573,3
2749,8698,40.01,2023-08-30 23:35:28 UTC,-52.21316546490891,-18.27853412877854,-53.11706436339982,-32.47291700619535,1
4872,8699,84.88,2023-10-11 23:35:28 UTC,-52.062227862802956,-25.798657914206863,-43.698120917515325,-15.820619813232483,3
4725,8700,20.52,2024-02-19 23:35:28 UTC,-66.81402277729123,-0.8985425257314148,-56.74420770778193,-6.629045320895941,4
8854,8701,44.83,2024-02-20 23:35:28 UTC,-53.93504673538732,-10.031357091237023,-65.16146429273692,-11.810730011690776,4
6294,8702,86.58,2023-12-25 23:35:28 UTC,-55.99676585578606,-31.366091735218014,-66.88621735635155,-31.04332197880538,4
8423,8703,98.57,2024-03-22 23:35:28 UTC,-38.176611279468815,3.016339599398634,-38.9890558737953,0.6485613575576892,3
6634,8704,68.74,2024-03-28 23:35:28 UTC,-44.19872024155593,-25.14041373445922,-57.35065835252266,-14.482593677543722,4
3993,8705,67.85,2024-02-07 23:35:28 UTC,-40.586759724880004,-15.698465436321356,-53.61318597312405,-15.920947736091733,2
6900,8706,33.57,2023-09-28 23:35:28 UTC,-40.072317020985096,-19.368969971510865,-45.65107474307736,-21.196229768074602,2
3284,8707,21.65,2023-07-24 23:35:28 UTC,-43.60202106247266,-18.653497585927184,-43.01058616399295,-27.972477968749278,1
2551,8708,48.2,2024-02-16 23:35:28 UTC,-53.54112934933828,-12.383476022230184,-41.23432224783417,0.07101915677216653,3
7440,8709,47.1,2024-05-22 23:35:28 UTC,-62.52266787983902,3.4892439552445467,-70.39519271222495,-11.623822361718954,2
4239,8710,70.06,2024-03-03 23:35:28 UTC,-40.875613322101245,-19.93223511442327,-41.84054243350317,-20.903048025034742,3
2874,8711,90.23,2024-02-21 23:35:28 UTC,-39.92631415351309,-13.436616013383002,-42.94257885737433,-8.666673511725985,2
2428,8712,84.8,2024-01-24 23:35:28 UTC,-68.39784570794595,-23.481249668441333,-54.61298169559474,-16.73816041340864,3
6621,8713,79.63,2023-10-14 23:35:28 UTC,-44.398850703267,3.2307767243500294,-42.43930281443582,-4.513404453247606,4
7432,8714,66.53,2024-01-27 23:35:28 UTC,-54.96119283492409,-16.98701964888465,-64.43142106744773,-7.852218089513148,4
5389,8715,86.68,2023-10-06 23:35:28 UTC,-73.718443977199,-33.501112006866215,-67.08616170184108,-30.818701427217214,1
2024,8716,26.55,2023-11-10 23:35:28 UTC,-37.716564149361155,-2.1257761531208565,-48.71966352101861,0.5098873069833587,1
9465,8717,14.22,2023-10-20 23:35:28 UTC,-39.45403720737967,1.9951354717871936,-54.68891778659309,5.04704238686945,2
3909,8718,54.4,2023-11-16 23:35:28 UTC,-59.942095209666235,-19.114318372922135,-44.65694367550729,-12.569724467962828,3
8518,8719,17.89,2023-08-30 23:35:28 UTC,-52.31207102871227,-9.152386483464117,-57.829030953648925,-6.100980282757309,1
3626,8720,91.76,2024-04-22 23:35:28 UTC,-65.54280265374186,-11.705379498652484,-54.237809066681166,-10.852251661195979,1
4540,8721,62.04,2024-02-16 23:35:28 UTC,-40.585073546245944,-2.864026013305814,-39.00058221398232,-18.138684208320985,4
4613,8722,85.28,2024-01-22 23:35:28 UTC,-70.57412462679454,-3.448831740219898,-56.53419097976533,-9.871670249081891,4
4144,8723,66.68,2024-04-25 23:35:28 UTC,-65.59518334900365,-6.225656367126799,-55.403162200591225,-14.512066115863409,2
4403,8724,74.04,2024-01-16 23:35:28 UTC,-62.153545862312406,-27.93024956828059,-50.328595593850395,-27.821754926132254,4
6463,8725,50.64,2024-05-15 23:35:28 UTC,-35.73655798241382,-3.1514686413098936,-43.037950718372414,-11.698215323393121,3
9597,8726,74.28,2023-07-05 23:35:28 UTC,-36.132555212023476,-13.231605976757244,-35.77565623502638,2.466002498697783,3
8295,8727,64.81,2024-03-28 23:35:28 UTC,-37.090995620659406,-10.960769404686975,-38.38303147671748,-9.04271538166618,2
2584,8728,90.55,2023-08-18 23:35:28 UTC,-40.09096352836868,-6.534985278028184,-51.27094933847724,-4.2765004887266755,2
7151,8729,39.73,2024-01-08 23:35:28 UTC,-46.91941073156924,-28.748003500225536,-50.27217661095624,-23.474720778370532,1
4217,8730,36.98,2024-05-21 23:35:28 UTC,-37.72034370592771,-12.849484637738058,-50.05216906880942,-20.035402451232606,2
9536,8731,28.72,2023-09-16 23:35:28 UTC,-41.69179556332243,-26.157984909359097,-47.63660758018081,-30.24262572466094,1
7542,8732,93.23,2024-01-09 23:35:28 UTC,-35.14345714730325,1.250846743762402,-35.19654672181394,4.259538415033866,3
5604,8733,73.01,2023-11-25 23:35:28 UTC,-44.865313177482406,-14.640687447009835,-44.59522113420104,-2.1033207171978425,2
5191,8734,78.65,2024-03-18 23:35:28 UTC,-56.894360391257564,-21.58889561405315,-52.095661556547036,-24.029656161605786,2
2540,8735,11.89,2024-06-21 23:35:28 UTC,-46.441882607971586,-26.69934371799028,-34.836646943179716,-22.674372261605804,4
5412,8736,18.13,2023-12-13 23:35:28 UTC,-47.99512221337142,-2.342842214444989,-60.75663627152707,-9.673954984447338,4
5439,8737,10.74,2024-03-30 23:35:28 UTC,-60.150637782253185,-21.89357324219551,-60.543642946590225,-10.911147201244145,3
6972,8738,92.0,2024-04-14 23:35:28 UTC,-63.12017317794641,-1.836358053363611,-64.40473127842861,-8.741711152153659,1
6673,8739,66.11,2024-03-20 23:35:28 UTC,-52.14743698637818,-22.50325075026647,-58.57728225482442,-31.4114356514812,3
1883,8740,53.35,2024-06-09 23:35:28 UTC,-63.82729301210422,4.467197518078528,-56.84251285931074,4.471913298808076,3
7852,8741,77.55,2023-07-27 23:35:28 UTC,-56.939586547007224,-12.863600027664464,-64.02463360740224,2.4317671687549662,2
1695,8742,22.33,2024-04-07 23:35:28 UTC,-59.245950608318594,-32.38251979201044,-71.18273641293992,-20.880802223608857,3
2795,8743,34.95,2024-05-28 23:35:28 UTC,-65.30025044514474,-29.701718267718647,-55.22844546684306,-22.64796368787696,3
6724,8744,23.54,2023-12-16 23:35:28 UTC,-54.48097061718137,-33.042032506974344,-54.984681203540546,-18.060484830456666,1
2653,8745,30.66,2024-06-14 23:35:28 UTC,-40.71374093306051,2.6800823389525874,-40.5185125127976,-7.40443606825216,3
3783,8746,75.39,2023-10-04 23:35:28 UTC,-73.27664948617415,1.433344597870736,-71.67105580655507,-16.053149418877197,1
4983,8747,16.2,2024-02-20 23:35:28 UTC,-41.518479496485625,-32.14233377851218,-47.58192311365428,-27.213024330730242,4
7069,8748,15.85,2023-10-05 23:35:28 UTC,-43.0696149527403,-13.749377118913884,-38.122849583232124,-28.328540797166397,1
7635,8749,89.58,2024-05-28 23:35:28 UTC,-56.233049460899764,-2.428344287039341,-53.38888251694564,-11.850381170894824,3
6903,8750,90.06,2023-08-31 23:35:28 UTC,-58.61345915642684,-22.164829332761364,-65.26636373633474,-12.353661552908385,1
7038,8751,33.75,2024-02-13 23:35:28 UTC,-66.7927599022803,-30.505710861029034,-48.98812363710944,-29.322883145941564,4
8458,8752,93.93,2023-11-04 23:35:28 UTC,-63.976301427788115,2.7893468623744155,-58.83518310626116,2.5857870679465975,3
8283,8753,83.23,2024-05-05 23:35:28 UTC,-39.726179373124026,-20.558599682944628,-57.455744820401904,-22.77941157217877,4
4734,8754,71.09,2024-01-11 23:35:28 UTC,-53.14022969109804,-19.53960386441178,-44.77479059312781,-33.60508243737751,1
6521,8755,45.79,2023-11-18 23:35:28 UTC,-41.35402231900206,-6.206474941492264,-41.23622031901992,-13.367369221353567,1
4185,8756,92.23,2024-05-18 23:35:28 UTC,-72.25856983351032,-21.87149621295525,-56.07208868653517,-23.673952713898828,1
3697,8757,73.97,2023-07-16 23:35:28 UTC,-44.86308254213404,-4.122716289132871,-42.220771496602026,-2.0876564252651804,4
6945,8758,40.07,2023-12-07 23:35:28 UTC,-35.23301280230394,-20.5836264745952,-44.024899270816164,-22.592643884370688,1
5997,8759,49.44,2024-03-12 23:35:28 UTC,-70.92536153610781,-19.28897524224681,-63.23246952497129,-28.234636089981933,3
5458,8760,53.28,2023-11-13 23:35:28 UTC,-63.8558651070962,-23.205576765850097,-62.86382968192503,-23.15434358340518,1
9503,8761,78.76,2024-05-14 23:35:28 UTC,-54.30695138306726,-26.757450618123485,-51.4488450870139,-20.55965622534351,2
1512,8762,67.44,2023-10-29 23:35:28 UTC,-63.23891576501863,1.1379836760958781,-65.31387162256748,-16.71041579186261,1
8974,8763,23.17,2024-05-06 23:35:28 UTC,-54.1783923035715,-10.68149232337342,-55.43731479488889,-21.710680833635188,2
2088,8764,14.29,2024-01-31 23:35:28 UTC,-70.30175890579724,-2.0237084477316927,-54.08649281243762,-0.5048486746239647,3
1589,8765,34.26,2023-07-20 23:35:28 UTC,-70.64641290570621,-27.880760160353674,-67.23732437252797,-29.206083912304884,2
8572,8766,95.41,2024-06-22 23:35:28 UTC,-46.383229689415145,-25.230378758428305,-42.70979077194638,-13.118763227979922,1
4949,8767,86.97,2023-11-11 23:35:28 UTC,-47.380001328556375,-22.178237151809018,-49.50690719643646,-31.00704142212764,3
6776,8768,74.81,2024-02-29 23:35:28 UTC,-45.92628305096315,-18.791516634819143,-50.95374760279792,-11.96412344510826,1
8561,8769,38.7,2024-06-11 23:35:28 UTC,-55.569856256884904,-12.09331958299461,-67.39632334495043,-17.784585982857735,2
6157,8770,83.58,2023-11-25 23:35:28 UTC,-48.700272715951996,-23.366930688394007,-37.844229984809225,-9.945384816614386,4
9782,8771,22.89,2023-11-19 23:35:28 UTC,-38.771585642380074,-24.981920141861643,-42.47322657240338,-7.977793909919203,3
2244,8772,41.31,2023-08-25 23:35:28 UTC,-55.21588051146641,-23.135985208929647,-72.09757738988813,-27.649788264811328,1
2701,8773,48.76,2024-05-11 23:35:28 UTC,-53.696842732109985,-24.99937819663584,-64.45607738708827,-27.00285649371432,1
3849,8774,18.25,2024-01-14 23:35:28 UTC,-70.06463775565099,-1.1787104964807469,-72.81152754539248,-15.93025739785427,1
5538,8775,52.51,2024-01-10 23:35:28 UTC,-72.22701144928322,-28.35346652650492,-59.26736909501878,-21.54423851292092,4
7484,8776,27.43,2024-03-12 23:35:28 UTC,-66.43638020708462,-2.789208665517908,-56.85383569064414,-14.528891411307892,2
8283,8777,10.15,2023-12-10 23:35:28 UTC,-37.800088640186594,-20.413114823468828,-35.92746958007411,-30.56668697731493,1
1198,8778,85.54,2023-08-21 23:35:28 UTC,-49.603397621068225,-13.28815455981296,-53.88006264856243,-2.7374915259486627,3
5514,8779,63.59,2024-02-12 23:35:28 UTC,-42.813961917983626,-27.7863624231524,-52.541488670284636,-30.91360890260304,2
9348,8780,32.64,2023-09-05 23:35:28 UTC,-47.36257195341865,-30.579010272633347,-43.69419438005623,-26.33501092754809,2
5264,8781,73.96,2024-06-08 23:35:28 UTC,-38.20389898061862,-3.6287568335275537,-47.17331094643119,-1.5163179389939216,4
3278,8782,61.79,2023-09-27 23:35:28 UTC,-48.21478951590416,3.3868200349560453,-43.71630674616024,-13.645671327263077,4
6963,8783,48.84,2023-12-17 23:35:28 UTC,-45.24462193737331,1.3224301166713062,-48.42256212605018,-3.375503236957069,1
5365,8784,81.78,2024-05-01 23:35:28 UTC,-44.427027628860955,2.1230789946526443,-54.88042755890346,-4.900674052885961,1
1140,8785,36.43,2024-01-09 23:35:28 UTC,-40.79333575078429,-12.547655067779182,-35.075349118176874,-25.742194265764635,2
8558,8786,72.85,2023-08-20 23:35:28 UTC,-61.8768268960353,-13.159583394496334,-73.39398743370583,-3.550634242545698,4
8438,8787,94.1,2024-02-26 23:35:28 UTC,-43.83393407088738,-16.217050460244185,-57.10461891350512,-18.52275389883176,3
8259,8788,22.31,2023-08-06 23:35:28 UTC,-41.49212567802938,4.772407987034121,-57.36135112131244,1.7178441889630491,1
3749,8789,72.02,2023-07-11 23:35:28 UTC,-63.5794575034574,-23.714107355296598,-60.74463380235479,-11.998833084232132,2
2361,8790,93.08,2024-01-26 23:35:28 UTC,-60.1774598230794,-24.466629466220894,-49.74199294723189,-29.890530521790108,2
1345,8791,63.67,2023-07-06 23:35:28 UTC,-46.222704042672916,-2.4869370611055075,-46.451667166056765,3.795843897105769,2
6533,8792,77.84,2024-04-10 23:35:28 UTC,-70.32443562536041,2.598579422977224,-61.49387974703452,3.09116120939737,4
4755,8793,44.66,2024-04-08 23:35:28 UTC,-70.89284369775932,1.5593229772108756,-59.67741780310265,-11.300091215820203,1
1533,8794,39.39,2023-07-11 23:35:28 UTC,-58.63192023353548,-15.004804714552158,-70.25929315946603,-3.257435622832709,4
9385,8795,73.32,2024-06-11 23:35:28 UTC,-57.13875203797514,-32.946062192166806,-50.640770582172266,-24.16516409599383,4
1649,8796,23.06,2023-07-19 23:35:28 UTC,-37.95739279148029,0.40601581050903945,-49.95087354042245,-5.594770286868574,2
6031,8797,64.04,2023-09-12 23:35:28 UTC,-61.83547786311371,-25.35065581948376,-66.1604616576342,-29.277796374971757,2
4734,8798,99.96,2024-05-03 23:35:28 UTC,-43.271830002771324,-7.730522398922737,-44.72833444253808,-9.177371377289656,3
6991,8799,29.27,2023-11-06 23:35:28 UTC,-51.223872250045446,3.5224428412070736,-64.64751088204802,-3.0554620976119757,4
1846,8800,24.07,2024-04-10 23:35:28 UTC,-39.71649285354412,-14.436577363727888,-35.259024493206184,-11.006652130021788,3
1679,8801,32.65,2024-02-08 23:35:28 UTC,-59.00454907184125,-15.498916589822237,-50.79709150062547,-7.780309181088061,3
6193,8802,39.45,2023-12-30 23:35:28 UTC,-41.556655842571935,-16.601602528832505,-42.445627287715055,-26.242542534387226,3
3973,8803,34.35,2023-09-09 23:35:28 UTC,-57.59367167750308,-0.7867806292213189,-48.92997431682758,-14.768636564711066,2
5082,8804,29.77,2023-08-22 23:35:28 UTC,-70.49769287378459,-31.011100183900876,-65.08824055732136,-14.515110828786934,2
5703,8805,81.88,2024-03-23 23:35:28 UTC,-40.4550183677188,-18.256555423545755,-45.33883760195484,-16.041823353255428,1
8614,8806,15.22,2023-10-28 23:35:28 UTC,-41.9000269744485,-22.636696729350547,-35.287655748566365,-20.693770385610204,4
7150,8807,97.0,2024-01-23 23:35:28 UTC,-68.19031785251073,-31.12067218435283,-53.90249778228768,-24.07452791436376,1
5090,8808,84.51,2023-07-13 23:35:28 UTC,-55.052137990631834,-16.166770560183863,-52.05670192240213,-29.858716027495035,4
2379,8809,76.19,2024-01-19 23:35:28 UTC,-56.479059315412954,2.517442235676924,-63.11334473219184,-5.638335312958173,4
1533,8810,72.53,2024-03-12 23:35:28 UTC,-56.603310935171734,-11.109087421567367,-52.23232163632995,-2.2859103543594976,1
6534,8811,96.62,2024-03-30 23:35:28 UTC,-72.40652129230806,-11.71334567318327,-71.93270835786416,-23.963560181562613,4
2915,8812,63.18,2024-02-21 23:35:28 UTC,-63.22976512507563,-26.340606703734167,-55.49737832836797,-27.383091810300918,2
4060,8813,62.93,2023-08-09 23:35:28 UTC,-58.237646188911384,-5.940889859132817,-53.99264311503483,-15.416386369157934,2
2142,8814,61.66,2023-12-22 23:35:28 UTC,-61.400797795699035,-7.666746639022644,-69.08226501904993,5.030899158334691,2
2371,8815,72.49,2024-06-27 23:35:28 UTC,-35.96105895672195,-16.024458107278537,-39.50747597436308,-7.3421487516785895,2
8523,8816,94.21,2023-08-25 23:35:28 UTC,-52.60187004449915,4.704180158456097,-50.13033914189795,-6.871982739053102,1
8085,8817,10.55,2023-12-17 23:35:28 UTC,-63.96020975249213,-26.519905719571796,-61.99836040440583,-27.093118615138597,4
9182,8818,42.63,2024-06-20 23:35:28 UTC,-46.13693201656031,-20.819219839744868,-58.200419561969,-14.412748138185847,4
1374,8819,56.19,2023-10-02 23:35:28 UTC,-55.49072429990446,-8.255758415982111,-67.36108023394408,-19.007924129340644,4
5737,8820,95.33,2023-09-18 23:35:28 UTC,-48.78441643818682,1.5961807889203925,-60.390932204329886,-0.02557179779995522,2
2275,8821,12.8,2024-01-28 23:35:28 UTC,-48.18065942649562,-33.32159587544949,-48.21694131868767,-26.331525751296553,4
9983,8822,64.5,2023-10-28 23:35:28 UTC,-51.667162972559524,-5.456892816446743,-59.4458351166015,-8.54639835072533,1
8112,8823,47.25,2024-04-09 23:35:28 UTC,-52.93351649488713,-23.04665024443299,-67.6863001235472,-27.46711995017931,3
3761,8824,44.13,2024-05-07 23:35:28 UTC,-48.09328495204154,-3.1315166740700207,-47.308932593564045,-16.074792406878814,3
2970,8825,76.95,2024-05-11 23:35:28 UTC,-62.12545040066527,-31.936530482686006,-50.86538291895832,-20.98291277921794,2
2973,8826,10.19,2024-03-30 23:35:28 UTC,-67.49622950158741,3.575785201824978,-71.67626288690612,5.188436862804309,4
6594,8827,45.82,2024-04-21 23:35:28 UTC,-70.88440068977702,-15.813711693389969,-63.905053360982315,-29.99017044273379,1
3736,8828,14.86,2024-05-19 23:35:28 UTC,-70.63847051120509,4.744927919546285,-70.33625221390804,-11.529022628436355,1
3732,8829,15.74,2024-02-28 23:35:28 UTC,-35.09704934966291,-0.9492750869882229,-37.174404778029526,3.3951385715858677,2
